in s,C1 in V
-2.4525648E-02,-8.10547E-04
-2.4524720E-02,-7.12891E-04
-2.4523792E-02,-9.08203E-04
-2.4522864E-02,-5.17578E-04
-2.4521936E-02,-1.00586E-03
-2.4521008E-02,-1.20117E-03
-2.4520080E-02,-6.15234E-04
-2.4519152E-02,-8.10547E-04
-2.4518224E-02,-1.39648E-03
-2.4517296E-02,-8.10547E-04
-2.4516368E-02,-8.10547E-04
-2.4515440E-02,-8.10547E-04
-2.4514512E-02,-6.15234E-04
-2.4513584E-02,-1.00586E-03
-2.4512656E-02,-9.08203E-04
-2.4511728E-02,-8.10547E-04
-2.4510800E-02,-1.00586E-03
-2.4509872E-02,-6.15234E-04
-2.4508944E-02,-1.00586E-03
-2.4508016E-02,-7.12891E-04
-2.4507088E-02,-3.22266E-04
-2.4506160E-02,-6.15234E-04
-2.4505232E-02,-1.29883E-03
-2.4504304E-02,-1.00586E-03
-2.4503376E-02,-1.00586E-03
-2.4502448E-02,-1.00586E-03
-2.4501520E-02,-1.00586E-03
-2.4500592E-02,-7.12891E-04
-2.4499664E-02,-1.00586E-03
-2.4498736E-02,-1.00586E-03
-2.4497808E-02,-6.15234E-04
-2.4496880E-02,-6.15234E-04
-2.4495952E-02,-8.10547E-04
-2.4495024E-02,-1.10352E-03
-2.4494096E-02,-9.08203E-04
-2.4493168E-02,-6.15234E-04
-2.4492240E-02,-6.15234E-04
-2.4491312E-02,-8.10547E-04
-2.4490384E-02,-5.17578E-04
-2.4489456E-02,-4.19922E-04
-2.4488528E-02,-5.17578E-04
-2.4487600E-02,-4.19922E-04
-2.4486672E-02,-3.22266E-04
-2.4485744E-02,-1.00586E-03
-2.4484816E-02,-3.22266E-04
-2.4483888E-02,-1.00586E-03
-2.4482960E-02,-1.00586E-03
-2.4482032E-02,-8.10547E-04
-2.4481104E-02,-8.10547E-04
-2.4480176E-02,-7.12891E-04
-2.4479248E-02,-9.08203E-04
-2.4478320E-02,-1.39648E-03
-2.4477392E-02,-4.19922E-04
-2.4476464E-02,-1.00586E-03
-2.4475536E-02,-1.20117E-03
-2.4474608E-02,-9.08203E-04
-2.4473680E-02,-1.00586E-03
-2.4472752E-02,-1.29883E-03
-2.4471824E-02,-8.10547E-04
-2.4470896E-02,-9.08203E-04
-2.4469968E-02,-4.19922E-04
-2.4469040E-02,-7.12891E-04
-2.4468112E-02,-9.08203E-04
-2.4467184E-02,-1.10352E-03
-2.4466256E-02,-1.00586E-03
-2.4465328E-02,-6.15234E-04
-2.4464400E-02,-9.08203E-04
-2.4463472E-02,-1.00586E-03
-2.4462544E-02,-9.08203E-04
-2.4461616E-02,-1.00586E-03
-2.4460688E-02,-6.15234E-04
-2.4459760E-02,-1.29883E-03
-2.4458832E-02,-7.12891E-04
-2.4457904E-02,-1.10352E-03
-2.4456976E-02,-1.00586E-03
-2.4456048E-02,-1.00586E-03
-2.4455120E-02,-6.15234E-04
-2.4454192E-02,-7.12891E-04
-2.4453264E-02,-4.19922E-04
-2.4452336E-02,-7.12891E-04
-2.4451408E-02,-6.15234E-04
-2.4450480E-02,-7.12891E-04
-2.4449552E-02,-8.10547E-04
-2.4448624E-02,-4.19922E-04
-2.4447696E-02,-8.10547E-04
-2.4446768E-02,-1.10352E-03
-2.4445840E-02,-9.08203E-04
-2.4444912E-02,-1.10352E-03
-2.4443984E-02,-9.08203E-04
-2.4443056E-02,-7.12891E-04
-2.4442128E-02,-1.00586E-03
-2.4441200E-02,-8.10547E-04
-2.4440272E-02,-6.15234E-04
-2.4439344E-02,-3.22266E-04
-2.4438416E-02,-3.22266E-04
-2.4437488E-02,-1.10352E-03
-2.4436560E-02,-7.12891E-04
-2.4435632E-02,-8.10547E-04
-2.4434704E-02,-1.00586E-03
-2.4433776E-02,-1.00586E-03
-2.4432848E-02,-1.39648E-03
-2.4431920E-02,-5.17578E-04
-2.4430992E-02,-1.00586E-03
-2.4430064E-02,-7.12891E-04
-2.4429136E-02,-8.10547E-04
-2.4428208E-02,-8.10547E-04
-2.4427280E-02,-4.19922E-04
-2.4426352E-02,-9.08203E-04
-2.4425424E-02,-8.10547E-04
-2.4424496E-02,-9.08203E-04
-2.4423568E-02,-7.12891E-04
-2.4422640E-02,-7.12891E-04
-2.4421712E-02,-6.15234E-04
-2.4420784E-02,-1.29883E-03
-2.4419856E-02,-7.12891E-04
-2.4418928E-02,-1.00586E-03
-2.4418000E-02,-1.20117E-03
-2.4417072E-02,-6.15234E-04
-2.4416144E-02,-8.10547E-04
-2.4415216E-02,-5.17578E-04
-2.4414288E-02,-8.10547E-04
-2.4413360E-02,-1.00586E-03
-2.4412432E-02,-7.12891E-04
-2.4411504E-02,-1.00586E-03
-2.4410576E-02,-1.00586E-03
-2.4409648E-02,-1.10352E-03
-2.4408720E-02,-1.00586E-03
-2.4407792E-02,-5.17578E-04
-2.4406864E-02,-5.17578E-04
-2.4405936E-02,-7.12891E-04
-2.4405008E-02,-6.15234E-04
-2.4404080E-02,-9.08203E-04
-2.4403152E-02,-6.15234E-04
-2.4402224E-02,-4.19922E-04
-2.4401296E-02,-8.10547E-04
-2.4400368E-02,-9.08203E-04
-2.4399440E-02,-1.20117E-03
-2.4398512E-02,-6.15234E-04
-2.4397584E-02,-7.12891E-04
-2.4396656E-02,-7.12891E-04
-2.4395728E-02,-7.12891E-04
-2.4394800E-02,-1.00586E-03
-2.4393872E-02,-1.00586E-03
-2.4392944E-02,-1.10352E-03
-2.4392016E-02,-6.15234E-04
-2.4391088E-02,-9.08203E-04
-2.4390160E-02,-6.15234E-04
-2.4389232E-02,-9.08203E-04
-2.4388304E-02,-5.17578E-04
-2.4387376E-02,-7.12891E-04
-2.4386448E-02,-6.15234E-04
-2.4385520E-02,-1.20117E-03
-2.4384592E-02,-9.08203E-04
-2.4383664E-02,-1.39648E-03
-2.4382736E-02,-9.08203E-04
-2.4381808E-02,-4.19922E-04
-2.4380880E-02,-8.10547E-04
-2.4379952E-02,-6.15234E-04
-2.4379024E-02,-1.10352E-03
-2.4378096E-02,-8.10547E-04
-2.4377168E-02,-7.12891E-04
-2.4376240E-02,-1.00586E-03
-2.4375312E-02,-7.12891E-04
-2.4374384E-02,-1.00586E-03
-2.4373456E-02,-8.10547E-04
-2.4372528E-02,-6.15234E-04
-2.4371600E-02,-1.00586E-03
-2.4370672E-02,-1.10352E-03
-2.4369744E-02,-8.10547E-04
-2.4368816E-02,-8.10547E-04
-2.4367888E-02,-5.17578E-04
-2.4366960E-02,-9.08203E-04
-2.4366032E-02,-1.00586E-03
-2.4365104E-02,-1.10352E-03
-2.4364176E-02,-9.08203E-04
-2.4363248E-02,-4.19922E-04
-2.4362320E-02,-9.08203E-04
-2.4361392E-02,-1.00586E-03
-2.4360464E-02,-6.15234E-04
-2.4359536E-02,-9.08203E-04
-2.4358608E-02,-8.10547E-04
-2.4357680E-02,-8.10547E-04
-2.4356752E-02,-9.08203E-04
-2.4355824E-02,-8.10547E-04
-2.4354896E-02,-6.15234E-04
-2.4353968E-02,-1.29883E-03
-2.4353040E-02,-1.29883E-03
-2.4352112E-02,-6.15234E-04
-2.4351184E-02,-6.15234E-04
-2.4350256E-02,-4.19922E-04
-2.4349328E-02,-8.10547E-04
-2.4348400E-02,-1.00586E-03
-2.4347472E-02,-8.10547E-04
-2.4346544E-02,-9.08203E-04
-2.4345616E-02,-6.15234E-04
-2.4344688E-02,-8.10547E-04
-2.4343760E-02,-1.00586E-03
-2.4342832E-02,-8.10547E-04
-2.4341904E-02,-1.00586E-03
-2.4340976E-02,-6.15234E-04
-2.4340048E-02,-8.10547E-04
-2.4339120E-02,-1.00586E-03
-2.4338192E-02,-8.10547E-04
-2.4337264E-02,-1.00586E-03
-2.4336336E-02,-1.10352E-03
-2.4335408E-02,-5.17578E-04
-2.4334480E-02,-1.10352E-03
-2.4333552E-02,-1.00586E-03
-2.4332624E-02,-7.12891E-04
-2.4331696E-02,-1.00586E-03
-2.4330768E-02,-6.15234E-04
-2.4329840E-02,-7.12891E-04
-2.4328912E-02,-1.20117E-03
-2.4327984E-02,-3.22266E-04
-2.4327056E-02,-1.00586E-03
-2.4326128E-02,-9.08203E-04
-2.4325200E-02,-8.10547E-04
-2.4324272E-02,-8.10547E-04
-2.4323344E-02,-7.12891E-04
-2.4322416E-02,-7.12891E-04
-2.4321488E-02,-8.10547E-04
-2.4320560E-02,-9.08203E-04
-2.4319632E-02,-1.29883E-03
-2.4318704E-02,-5.17578E-04
-2.4317776E-02,-8.10547E-04
-2.4316848E-02,-5.17578E-04
-2.4315920E-02,-1.29883E-03
-2.4314992E-02,-8.10547E-04
-2.4314064E-02,-9.08203E-04
-2.4313136E-02,-1.20117E-03
-2.4312208E-02,-5.17578E-04
-2.4311280E-02,-6.15234E-04
-2.4310352E-02,-4.19922E-04
-2.4309424E-02,-9.08203E-04
-2.4308496E-02,-6.15234E-04
-2.4307568E-02,-1.29883E-03
-2.4306640E-02,-1.00586E-03
-2.4305712E-02,-8.10547E-04
-2.4304784E-02,-6.15234E-04
-2.4303856E-02,-6.15234E-04
-2.4302928E-02,-1.10352E-03
-2.4302000E-02,-6.15234E-04
-2.4301072E-02,-8.10547E-04
-2.4300144E-02,-5.17578E-04
-2.4299216E-02,-8.10547E-04
-2.4298288E-02,-9.08203E-04
-2.4297360E-02,-8.10547E-04
-2.4296432E-02,-6.15234E-04
-2.4295504E-02,-1.00586E-03
-2.4294576E-02,-9.08203E-04
-2.4293648E-02,-6.15234E-04
-2.4292720E-02,-7.12891E-04
-2.4291792E-02,-1.10352E-03
-2.4290864E-02,-6.15234E-04
-2.4289936E-02,-7.12891E-04
-2.4289008E-02,-7.12891E-04
-2.4288080E-02,-3.22266E-04
-2.4287152E-02,-1.29883E-03
-2.4286224E-02,-9.08203E-04
-2.4285296E-02,-5.17578E-04
-2.4284368E-02,-7.12891E-04
-2.4283440E-02,-6.15234E-04
-2.4282512E-02,-9.08203E-04
-2.4281584E-02,-8.10547E-04
-2.4280656E-02,-5.17578E-04
-2.4279728E-02,-4.19922E-04
-2.4278800E-02,-1.10352E-03
-2.4277872E-02,-7.12891E-04
-2.4276944E-02,-7.12891E-04
-2.4276016E-02,-8.10547E-04
-2.4275088E-02,-7.12891E-04
-2.4274160E-02,-3.22266E-04
-2.4273232E-02,-2.24609E-04
-2.4272304E-02,-5.17578E-04
-2.4271376E-02,-6.15234E-04
-2.4270448E-02,-7.12891E-04
-2.4269520E-02,-1.20117E-03
-2.4268592E-02,-4.19922E-04
-2.4267664E-02,-1.00586E-03
-2.4266736E-02,-1.00586E-03
-2.4265808E-02,-8.10547E-04
-2.4264880E-02,-3.22266E-04
-2.4263952E-02,-4.19922E-04
-2.4263024E-02,-1.20117E-03
-2.4262096E-02,-9.08203E-04
-2.4261168E-02,-6.15234E-04
-2.4260240E-02,-4.19922E-04
-2.4259312E-02,-5.17578E-04
-2.4258384E-02,-9.08203E-04
-2.4257456E-02,-1.29883E-03
-2.4256528E-02,-9.08203E-04
-2.4255600E-02,-8.10547E-04
-2.4254672E-02,-9.08203E-04
-2.4253744E-02,-8.10547E-04
-2.4252816E-02,-1.00586E-03
-2.4251888E-02,-7.12891E-04
-2.4250960E-02,-5.17578E-04
-2.4250032E-02,-8.10547E-04
-2.4249104E-02,-8.10547E-04
-2.4248176E-02,-6.15234E-04
-2.4247248E-02,-9.08203E-04
-2.4246320E-02,-1.00586E-03
-2.4245392E-02,-8.10547E-04
-2.4244464E-02,-9.08203E-04
-2.4243536E-02,-9.08203E-04
-2.4242608E-02,-6.15234E-04
-2.4241680E-02,-3.22266E-04
-2.4240752E-02,-4.19922E-04
-2.4239824E-02,-1.00586E-03
-2.4238896E-02,-4.19922E-04
-2.4237968E-02,-4.19922E-04
-2.4237040E-02,-5.17578E-04
-2.4236112E-02,-9.08203E-04
-2.4235184E-02,-1.00586E-03
-2.4234256E-02,-4.19922E-04
-2.4233328E-02,-4.19922E-04
-2.4232400E-02,-1.10352E-03
-2.4231472E-02,-1.39648E-03
-2.4230544E-02,-9.08203E-04
-2.4229616E-02,-7.12891E-04
-2.4228688E-02,-7.12891E-04
-2.4227760E-02,-9.08203E-04
-2.4226832E-02,-5.17578E-04
-2.4225904E-02,-5.17578E-04
-2.4224976E-02,-7.12891E-04
-2.4224048E-02,-6.15234E-04
-2.4223120E-02,-1.00586E-03
-2.4222192E-02,-8.10547E-04
-2.4221264E-02,-9.08203E-04
-2.4220336E-02,-6.15234E-04
-2.4219408E-02,-8.10547E-04
-2.4218480E-02,-1.10352E-03
-2.4217552E-02,-1.00586E-03
-2.4216624E-02,-1.00586E-03
-2.4215696E-02,-1.20117E-03
-2.4214768E-02,-1.10352E-03
-2.4213840E-02,-8.10547E-04
-2.4212912E-02,-1.00586E-03
-2.4211984E-02,-5.17578E-04
-2.4211056E-02,-9.08203E-04
-2.4210128E-02,-7.12891E-04
-2.4209200E-02,-1.39648E-03
-2.4208272E-02,-1.00586E-03
-2.4207344E-02,-1.20117E-03
-2.4206416E-02,-9.08203E-04
-2.4205488E-02,-9.08203E-04
-2.4204560E-02,-9.08203E-04
-2.4203632E-02,-6.15234E-04
-2.4202704E-02,-9.08203E-04
-2.4201776E-02,-1.20117E-03
-2.4200848E-02,-7.12891E-04
-2.4199920E-02,-9.08203E-04
-2.4198992E-02,-9.08203E-04
-2.4198064E-02,-6.15234E-04
-2.4197136E-02,-6.15234E-04
-2.4196208E-02,-1.00586E-03
-2.4195280E-02,-7.12891E-04
-2.4194352E-02,-7.12891E-04
-2.4193424E-02,-9.08203E-04
-2.4192496E-02,-7.12891E-04
-2.4191568E-02,-7.12891E-04
-2.4190640E-02,-7.12891E-04
-2.4189712E-02,-9.08203E-04
-2.4188784E-02,-1.29883E-03
-2.4187856E-02,-9.08203E-04
-2.4186928E-02,-1.10352E-03
-2.4186000E-02,-6.15234E-04
-2.4185072E-02,-6.15234E-04
-2.4184144E-02,-4.19922E-04
-2.4183216E-02,-5.17578E-04
-2.4182288E-02,-1.00586E-03
-2.4181360E-02,-1.10352E-03
-2.4180432E-02,-1.20117E-03
-2.4179504E-02,-1.29883E-03
-2.4178576E-02,-9.08203E-04
-2.4177648E-02,-5.17578E-04
-2.4176720E-02,-7.12891E-04
-2.4175792E-02,-1.29883E-03
-2.4174864E-02,-1.00586E-03
-2.4173936E-02,-4.19922E-04
-2.4173008E-02,-1.10352E-03
-2.4172080E-02,-5.17578E-04
-2.4171152E-02,-1.20117E-03
-2.4170224E-02,-7.12891E-04
-2.4169296E-02,-6.15234E-04
-2.4168368E-02,-1.00586E-03
-2.4167440E-02,-6.15234E-04
-2.4166512E-02,-9.08203E-04
-2.4165584E-02,-8.10547E-04
-2.4164656E-02,-4.19922E-04
-2.4163728E-02,-8.10547E-04
-2.4162800E-02,-8.10547E-04
-2.4161872E-02,-9.08203E-04
-2.4160944E-02,-9.08203E-04
-2.4160016E-02,-9.08203E-04
-2.4159088E-02,-7.12891E-04
-2.4158160E-02,-9.08203E-04
-2.4157232E-02,-6.15234E-04
-2.4156304E-02,-9.08203E-04
-2.4155376E-02,-9.08203E-04
-2.4154448E-02,-1.20117E-03
-2.4153520E-02,-3.22266E-04
-2.4152592E-02,-7.12891E-04
-2.4151664E-02,-9.08203E-04
-2.4150736E-02,-5.17578E-04
-2.4149808E-02,-6.15234E-04
-2.4148880E-02,-1.00586E-03
-2.4147952E-02,-9.08203E-04
-2.4147024E-02,-7.12891E-04
-2.4146096E-02,-5.17578E-04
-2.4145168E-02,-1.00586E-03
-2.4144240E-02,-9.08203E-04
-2.4143312E-02,-7.12891E-04
-2.4142384E-02,-9.08203E-04
-2.4141456E-02,-6.15234E-04
-2.4140528E-02,-9.08203E-04
-2.4139600E-02,-4.19922E-04
-2.4138672E-02,-4.19922E-04
-2.4137744E-02,-6.15234E-04
-2.4136816E-02,-4.19922E-04
-2.4135888E-02,-7.12891E-04
-2.4134960E-02,-9.08203E-04
-2.4134032E-02,-1.29883E-03
-2.4133104E-02,-8.10547E-04
-2.4132176E-02,-7.12891E-04
-2.4131248E-02,-8.10547E-04
-2.4130320E-02,-8.10547E-04
-2.4129392E-02,-6.15234E-04
-2.4128464E-02,-9.08203E-04
-2.4127536E-02,-1.00586E-03
-2.4126608E-02,-6.15234E-04
-2.4125680E-02,-9.08203E-04
-2.4124752E-02,-5.17578E-04
-2.4123824E-02,-8.10547E-04
-2.4122896E-02,-8.10547E-04
-2.4121968E-02,-1.29883E-03
-2.4121040E-02,-8.10547E-04
-2.4120112E-02,-7.12891E-04
-2.4119184E-02,-8.10547E-04
-2.4118256E-02,-7.12891E-04
-2.4117328E-02,-6.15234E-04
-2.4116400E-02,-1.10352E-03
-2.4115472E-02,-6.15234E-04
-2.4114544E-02,-6.15234E-04
-2.4113616E-02,-1.29883E-03
-2.4112688E-02,-9.08203E-04
-2.4111760E-02,-9.08203E-04
-2.4110832E-02,-6.15234E-04
-2.4109904E-02,-7.12891E-04
-2.4108976E-02,-1.00586E-03
-2.4108048E-02,-5.17578E-04
-2.4107120E-02,-5.17578E-04
-2.4106192E-02,-9.08203E-04
-2.4105264E-02,-9.08203E-04
-2.4104336E-02,-4.19922E-04
-2.4103408E-02,-7.12891E-04
-2.4102480E-02,-6.15234E-04
-2.4101552E-02,-5.17578E-04
-2.4100624E-02,-8.10547E-04
-2.4099696E-02,-1.00586E-03
-2.4098768E-02,-1.00586E-03
-2.4097840E-02,-1.39648E-03
-2.4096912E-02,-1.29883E-03
-2.4095984E-02,-7.12891E-04
-2.4095056E-02,-6.15234E-04
-2.4094128E-02,-9.08203E-04
-2.4093200E-02,-8.10547E-04
-2.4092272E-02,-7.12891E-04
-2.4091344E-02,-8.10547E-04
-2.4090416E-02,-5.17578E-04
-2.4089488E-02,-7.12891E-04
-2.4088560E-02,-5.17578E-04
-2.4087632E-02,-6.15234E-04
-2.4086704E-02,-9.08203E-04
-2.4085776E-02,-6.15234E-04
-2.4084848E-02,-8.10547E-04
-2.4083920E-02,-4.19922E-04
-2.4082992E-02,-6.15234E-04
-2.4082064E-02,-1.00586E-03
-2.4081136E-02,-6.15234E-04
-2.4080208E-02,-8.10547E-04
-2.4079280E-02,-9.08203E-04
-2.4078352E-02,-1.00586E-03
-2.4077424E-02,-9.08203E-04
-2.4076496E-02,-7.12891E-04
-2.4075568E-02,-8.10547E-04
-2.4074640E-02,-1.10352E-03
-2.4073712E-02,-7.12891E-04
-2.4072784E-02,-9.08203E-04
-2.4071856E-02,-9.08203E-04
-2.4070928E-02,-6.15234E-04
-2.4070000E-02,-9.08203E-04
-2.4069072E-02,-8.10547E-04
-2.4068144E-02,-6.15234E-04
-2.4067216E-02,-7.12891E-04
-2.4066288E-02,-1.39648E-03
-2.4065360E-02,-6.15234E-04
-2.4064432E-02,-8.10547E-04
-2.4063504E-02,-4.19922E-04
-2.4062576E-02,-9.08203E-04
-2.4061648E-02,-6.15234E-04
-2.4060720E-02,-9.08203E-04
-2.4059792E-02,-8.10547E-04
-2.4058864E-02,-8.10547E-04
-2.4057936E-02,-7.12891E-04
-2.4057008E-02,-1.10352E-03
-2.4056080E-02,-5.17578E-04
-2.4055152E-02,-9.08203E-04
-2.4054224E-02,-8.10547E-04
-2.4053296E-02,-9.08203E-04
-2.4052368E-02,-1.59180E-03
-2.4051440E-02,-7.12891E-04
-2.4050512E-02,-1.00586E-03
-2.4049584E-02,-7.12891E-04
-2.4048656E-02,-9.08203E-04
-2.4047728E-02,-8.10547E-04
-2.4046800E-02,-7.12891E-04
-2.4045872E-02,-3.22266E-04
-2.4044944E-02,-8.10547E-04
-2.4044016E-02,-4.19922E-04
-2.4043088E-02,-5.17578E-04
-2.4042160E-02,-8.10547E-04
-2.4041232E-02,-5.17578E-04
-2.4040304E-02,-4.19922E-04
-2.4039376E-02,-9.08203E-04
-2.4038448E-02,-2.24609E-04
-2.4037520E-02,-7.12891E-04
-2.4036592E-02,-9.08203E-04
-2.4035664E-02,-1.00586E-03
-2.4034736E-02,-6.15234E-04
-2.4033808E-02,-8.10547E-04
-2.4032880E-02,-5.17578E-04
-2.4031952E-02,-4.19922E-04
-2.4031024E-02,-7.12891E-04
-2.4030096E-02,-6.15234E-04
-2.4029168E-02,-5.17578E-04
-2.4028240E-02,-1.00586E-03
-2.4027312E-02,-9.08203E-04
-2.4026384E-02,-3.22266E-04
-2.4025456E-02,-5.17578E-04
-2.4024528E-02,-8.10547E-04
-2.4023600E-02,-1.10352E-03
-2.4022672E-02,-1.00586E-03
-2.4021744E-02,-9.08203E-04
-2.4020816E-02,-2.24609E-04
-2.4019888E-02,-1.00586E-03
-2.4018960E-02,-5.17578E-04
-2.4018032E-02,-6.15234E-04
-2.4017104E-02,-4.19922E-04
-2.4016176E-02,-7.12891E-04
-2.4015248E-02,-7.12891E-04
-2.4014320E-02,-1.49414E-03
-2.4013392E-02,-5.17578E-04
-2.4012464E-02,-1.39648E-03
-2.4011536E-02,-9.08203E-04
-2.4010608E-02,-7.12891E-04
-2.4009680E-02,-7.12891E-04
-2.4008752E-02,-9.08203E-04
-2.4007824E-02,-1.00586E-03
-2.4006896E-02,-7.12891E-04
-2.4005968E-02,-1.00586E-03
-2.4005040E-02,-5.17578E-04
-2.4004112E-02,-8.10547E-04
-2.4003184E-02,-8.10547E-04
-2.4002256E-02,-5.17578E-04
-2.4001328E-02,-8.10547E-04
-2.4000400E-02,-9.08203E-04
-2.3999472E-02,-5.17578E-04
-2.3998544E-02,-1.20117E-03
-2.3997616E-02,-7.12891E-04
-2.3996688E-02,-1.20117E-03
-2.3995760E-02,-8.10547E-04
-2.3994832E-02,-8.10547E-04
-2.3993904E-02,-4.19922E-04
-2.3992976E-02,-9.08203E-04
-2.3992048E-02,-3.22266E-04
-2.3991120E-02,-5.17578E-04
-2.3990192E-02,-7.12891E-04
-2.3989264E-02,-5.17578E-04
-2.3988336E-02,-1.26953E-04
-2.3987408E-02,-5.17578E-04
-2.3986480E-02,-1.10352E-03
-2.3985552E-02,-7.12891E-04
-2.3984624E-02,-9.08203E-04
-2.3983696E-02,-7.12891E-04
-2.3982768E-02,-4.19922E-04
-2.3981840E-02,-6.15234E-04
-2.3980912E-02,-7.12891E-04
-2.3979984E-02,-4.19922E-04
-2.3979056E-02,-4.19922E-04
-2.3978128E-02,-6.15234E-04
-2.3977200E-02,-5.17578E-04
-2.3976272E-02,-7.12891E-04
-2.3975344E-02,-5.17578E-04
-2.3974416E-02,-3.22266E-04
-2.3973488E-02,-4.19922E-04
-2.3972560E-02,-9.08203E-04
-2.3971632E-02,-8.10547E-04
-2.3970704E-02,-9.08203E-04
-2.3969776E-02,-8.10547E-04
-2.3968848E-02,-3.22266E-04
-2.3967920E-02,-7.12891E-04
-2.3966992E-02,-6.15234E-04
-2.3966064E-02,-8.10547E-04
-2.3965136E-02,-4.19922E-04
-2.3964208E-02,-8.10547E-04
-2.3963280E-02,-8.10547E-04
-2.3962352E-02,-6.15234E-04
-2.3961424E-02,-1.00586E-03
-2.3960496E-02,-1.00586E-03
-2.3959568E-02,-5.17578E-04
-2.3958640E-02,-1.20117E-03
-2.3957712E-02,-4.19922E-04
-2.3956784E-02,-6.15234E-04
-2.3955856E-02,-4.19922E-04
-2.3954928E-02,-5.17578E-04
-2.3954000E-02,-6.15234E-04
-2.3953072E-02,-3.22266E-04
-2.3952144E-02,-1.20117E-03
-2.3951216E-02,-1.00586E-03
-2.3950288E-02,-4.19922E-04
-2.3949360E-02,-9.08203E-04
-2.3948432E-02,-9.08203E-04
-2.3947504E-02,-7.12891E-04
-2.3946576E-02,-7.12891E-04
-2.3945648E-02,-2.24609E-04
-2.3944720E-02,-6.15234E-04
-2.3943792E-02,-5.17578E-04
-2.3942864E-02,-1.29883E-03
-2.3941936E-02,-9.08203E-04
-2.3941008E-02,-8.10547E-04
-2.3940080E-02,-7.12891E-04
-2.3939152E-02,-1.26953E-04
-2.3938224E-02,-6.15234E-04
-2.3937296E-02,-1.00586E-03
-2.3936368E-02,-9.08203E-04
-2.3935440E-02,-4.19922E-04
-2.3934512E-02,-6.15234E-04
-2.3933584E-02,-7.12891E-04
-2.3932656E-02,-6.15234E-04
-2.3931728E-02,-9.08203E-04
-2.3930800E-02,-8.10547E-04
-2.3929872E-02,-4.19922E-04
-2.3928944E-02,-1.10352E-03
-2.3928016E-02,-7.12891E-04
-2.3927088E-02,-4.19922E-04
-2.3926160E-02,-1.00586E-03
-2.3925232E-02,-5.17578E-04
-2.3924304E-02,-8.10547E-04
-2.3923376E-02,-6.15234E-04
-2.3922448E-02,-9.08203E-04
-2.3921520E-02,-5.17578E-04
-2.3920592E-02,-3.22266E-04
-2.3919664E-02,-9.08203E-04
-2.3918736E-02,-6.15234E-04
-2.3917808E-02,-3.22266E-04
-2.3916880E-02,-4.19922E-04
-2.3915952E-02,-3.22266E-04
-2.3915024E-02,-5.17578E-04
-2.3914096E-02,-5.17578E-04
-2.3913168E-02,-3.22266E-04
-2.3912240E-02,-6.15234E-04
-2.3911312E-02,-7.12891E-04
-2.3910384E-02,-9.08203E-04
-2.3909456E-02,-9.08203E-04
-2.3908528E-02,-1.00586E-03
-2.3907600E-02,-9.08203E-04
-2.3906672E-02,-1.00586E-03
-2.3905744E-02,-5.17578E-04
-2.3904816E-02,-5.17578E-04
-2.3903888E-02,-1.00586E-03
-2.3902960E-02,-9.08203E-04
-2.3902032E-02,-1.00586E-03
-2.3901104E-02,-9.08203E-04
-2.3900176E-02,-6.15234E-04
-2.3899248E-02,-6.15234E-04
-2.3898320E-02,-7.12891E-04
-2.3897392E-02,-5.17578E-04
-2.3896464E-02,-2.24609E-04
-2.3895536E-02,-4.19922E-04
-2.3894608E-02,-6.15234E-04
-2.3893680E-02,-9.08203E-04
-2.3892752E-02,-4.19922E-04
-2.3891824E-02,-5.17578E-04
-2.3890896E-02,-2.24609E-04
-2.3889968E-02,-7.12891E-04
-2.3889040E-02,-6.15234E-04
-2.3888112E-02,-5.17578E-04
-2.3887184E-02,-9.08203E-04
-2.3886256E-02,-1.00586E-03
-2.3885328E-02,-6.15234E-04
-2.3884400E-02,-6.15234E-04
-2.3883472E-02,-9.08203E-04
-2.3882544E-02,-4.19922E-04
-2.3881616E-02,-9.08203E-04
-2.3880688E-02,-1.10352E-03
-2.3879760E-02,-6.15234E-04
-2.3878832E-02,-1.20117E-03
-2.3877904E-02,-4.19922E-04
-2.3876976E-02,-6.15234E-04
-2.3876048E-02,-8.10547E-04
-2.3875120E-02,-1.00586E-03
-2.3874192E-02,-8.10547E-04
-2.3873264E-02,-6.15234E-04
-2.3872336E-02,-7.12891E-04
-2.3871408E-02,-1.00586E-03
-2.3870480E-02,-9.08203E-04
-2.3869552E-02,-7.12891E-04
-2.3868624E-02,-5.17578E-04
-2.3867696E-02,-3.22266E-04
-2.3866768E-02,-5.17578E-04
-2.3865840E-02,-8.10547E-04
-2.3864912E-02,-1.00586E-03
-2.3863984E-02,-6.15234E-04
-2.3863056E-02,-6.15234E-04
-2.3862128E-02,-1.00586E-03
-2.3861200E-02,-7.12891E-04
-2.3860272E-02,-7.12891E-04
-2.3859344E-02,-3.22266E-04
-2.3858416E-02,-9.08203E-04
-2.3857488E-02,-9.08203E-04
-2.3856560E-02,-8.10547E-04
-2.3855632E-02,-3.22266E-04
-2.3854704E-02,-6.15234E-04
-2.3853776E-02,-4.19922E-04
-2.3852848E-02,-7.12891E-04
-2.3851920E-02,-8.10547E-04
-2.3850992E-02,-2.24609E-04
-2.3850064E-02,-8.10547E-04
-2.3849136E-02,-8.10547E-04
-2.3848208E-02,-7.12891E-04
-2.3847280E-02,-3.22266E-04
-2.3846352E-02,-1.00586E-03
-2.3845424E-02,-5.17578E-04
-2.3844496E-02,-7.12891E-04
-2.3843568E-02,-8.10547E-04
