"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.870158302E1,-1.502990723E-2,3.895568848E-2,1.983642578E-4,4.175503711E-2
3.870405495E1,-7.568359375E-3,2.937316895E-2,-1.922607422E-3,3.039341272E-2
3.870655739E1,-3.311157227E-3,1.765441895E-2,1.266479492E-3,1.800683872E-2
3.870905983E1,7.339477539E-3,2.746582031E-3,3.402709961E-3,8.543423112E-3
3.871156227E1,1.480102539E-2,-1.643371582E-2,1.266479492E-3,2.215268242E-2
3.871403420E1,1.693725586E-2,-3.134155273E-2,1.266479492E-3,3.564782650E-2
3.871650612E1,2.012634277E-2,-3.987121582E-2,1.983642578E-4,4.466344000E-2
3.871900856E1,2.119445801E-2,-4.626464844E-2,-4.058837891E-3,5.104994525E-2
3.872148048E1,2.012634277E-2,-4.412841797E-2,1.983642578E-4,4.850181743E-2
3.872398292E1,1.480102539E-2,-3.454589844E-2,1.983642578E-4,3.758362409E-2
3.872645485E1,5.218505859E-3,-2.389526367E-2,1.266479492E-3,2.449123108E-2
3.872895729E1,-1.220703125E-4,-8.972167969E-3,2.334594727E-3,9.271732943E-3
3.873142921E1,-5.447387695E-3,8.071899414E-3,1.983642578E-4,9.740068852E-3
3.873393166E1,-1.502990723E-2,2.297973633E-2,2.334594727E-3,2.755751668E-2
3.873643410E1,-2.035522461E-2,3.150939941E-2,-8.697509766E-4,3.752244511E-2
3.873890602E1,-2.035522461E-2,3.895568848E-2,-1.922607422E-3,4.399519579E-2
3.874140846E1,-1.928710938E-2,4.109191895E-2,1.266479492E-3,4.541081766E-2
3.874388039E1,-1.716613770E-2,3.895568848E-2,-8.697509766E-4,4.257908424E-2
3.874638283E1,-1.077270508E-2,3.044128418E-2,1.983642578E-4,3.229183032E-2
3.874885475E1,-4.379272461E-3,2.084350586E-2,-8.697509766E-4,2.131633717E-2
3.875135719E1,9.460449219E-4,4.867553711E-3,-8.697509766E-4,5.034336787E-3
3.875382912E1,7.339477539E-3,-8.972167969E-3,-8.697509766E-4,1.162429333E-2
3.875633156E1,1.159667969E-2,-2.175903320E-2,1.983642578E-4,2.465720694E-2
3.875880348E1,1.799011230E-2,-3.347778320E-2,1.983642578E-4,3.800586083E-2
3.876130592E1,1.905822754E-2,-4.200744629E-2,1.983642578E-4,4.612895977E-2
3.876380836E1,2.012634277E-2,-4.200744629E-2,-8.697509766E-4,4.658810668E-2
3.876628029E1,1.586914062E-2,-3.454589844E-2,-2.990722656E-3,3.813388447E-2
3.876878273E1,1.054382324E-2,-2.496337891E-2,-8.697509766E-4,2.711270849E-2
3.877125465E1,4.150390625E-3,-1.536560059E-2,1.983642578E-4,1.591749893E-2
3.877375710E1,-1.174926758E-3,6.103515625E-4,-8.697509766E-4,1.584123946E-3
3.877622902E1,-1.182556152E-2,1.658630371E-2,-1.922607422E-3,2.046083565E-2
3.877873146E1,-1.502990723E-2,2.723693848E-2,-1.922607422E-3,3.116801803E-2
3.878120338E1,-1.928710938E-2,3.363037109E-2,-8.697509766E-4,3.877822733E-2
3.878370583E1,-2.354431152E-2,3.256225586E-2,1.266479492E-3,4.020247607E-2
3.878620827E1,-1.928710938E-2,3.363037109E-2,1.983642578E-4,3.876897982E-2
3.878871071E1,-1.502990723E-2,3.256225586E-2,-1.922607422E-3,3.591510876E-2
3.879121315E1,-7.568359375E-3,2.297973633E-2,1.266479492E-3,2.422709879E-2
3.879368507E1,2.014160156E-3,9.124755859E-3,1.983642578E-4,9.346515875E-3
3.879618752E1,9.475708008E-3,-3.646850586E-3,1.983642578E-4,1.015519127E-2
3.879865944E1,1.266479492E-2,-1.750183105E-2,1.266479492E-3,2.164058897E-2
3.880116188E1,1.693725586E-2,-2.922058105E-2,-8.697509766E-4,3.378563985E-2
3.880366432E1,1.799011230E-2,-3.773498535E-2,1.266479492E-3,4.182316619E-2
3.880613625E1,1.693725586E-2,-3.668212891E-2,1.266479492E-3,4.042342375E-2
3.880860817E1,1.693725586E-2,-3.561401367E-2,-8.697509766E-4,3.944597663E-2
3.881111061E1,9.475708008E-3,-2.601623535E-2,-8.697509766E-4,2.770180519E-2
3.881358253E1,6.271362305E-3,-1.963806152E-2,1.983642578E-4,2.061608095E-2
3.881608498E1,-3.311157227E-3,-5.783081055E-3,1.266479492E-3,6.783196810E-3
3.881855690E1,-9.704589844E-3,8.071899414E-3,-1.922607422E-3,1.276836103E-2
3.882105934E1,-1.396179199E-2,2.191162109E-2,1.266479492E-3,2.601258820E-2
3.882356178E1,-1.609802246E-2,2.616882324E-2,1.983642578E-4,3.072446884E-2
3.882603371E1,-1.609802246E-2,3.469848633E-2,3.402709961E-3,3.840194937E-2
3.882853615E1,-1.928710938E-2,3.576660156E-2,3.402709961E-3,4.077769992E-2
3.883103859E1,-1.609802246E-2,3.150939941E-2,1.983642578E-4,3.538400666E-2
3.883351051E1,-9.704589844E-3,2.404785156E-2,1.266479492E-3,2.596309302E-2
3.883598244E1,-3.311157227E-3,1.446533203E-2,1.983642578E-4,1.484078641E-2
3.883848488E1,5.218505859E-3,3.799438477E-3,-8.697509766E-4,6.513447851E-3
3.884095680E1,8.407592773E-3,-8.972167969E-3,1.983642578E-4,1.229742911E-2
3.884345924E1,1.266479492E-2,-2.282714844E-2,-8.697509766E-4,2.611957509E-2
3.884593117E1,1.693725586E-2,-3.240966797E-2,1.983642578E-4,3.656906565E-2
3.884840309E1,1.799011230E-2,-3.347778320E-2,1.983642578E-4,3.800586083E-2
3.885090553E1,1.693725586E-2,-3.240966797E-2,1.983642578E-4,3.656906565E-2
3.885337746E1,1.054382324E-2,-2.389526367E-2,1.266479492E-3,2.614880121E-2
3.885587990E1,4.150390625E-3,-1.856994629E-2,-8.697509766E-4,1.904796877E-2
3.885838234E1,9.460449219E-4,-1.110839844E-2,2.334594727E-3,1.139042797E-2
3.886088478E1,-4.379272461E-3,4.867553711E-3,1.266479492E-3,6.668963692E-3
3.886335670E1,-9.704589844E-3,1.765441895E-2,-8.697509766E-4,2.016467305E-2
3.886585915E1,-1.502990723E-2,2.511596680E-2,1.983642578E-4,2.927027926E-2
3.886836159E1,-1.609802246E-2,3.044128418E-2,-8.697509766E-4,3.444669181E-2
3.887083351E1,-1.716613770E-2,2.937316895E-2,1.266479492E-3,3.404501884E-2
3.887333595E1,-1.396179199E-2,2.616882324E-2,1.983642578E-4,2.966105686E-2
3.887580788E1,-8.636474609E-3,2.191162109E-2,1.266479492E-3,2.358626301E-2
3.887831032E1,-1.174926758E-3,1.232910156E-2,-8.697509766E-4,1.241546072E-2
3.888078224E1,3.082275391E-3,4.867553711E-3,-8.697509766E-4,5.826660062E-3
3.888328468E1,7.339477539E-3,-5.783081055E-3,1.266479492E-3,9.429524237E-3
3.888575661E1,1.373291016E-2,-1.429748535E-2,2.334594727E-3,1.996149396E-2
3.888825905E1,1.373291016E-2,-2.175903320E-2,4.455566406E-3,2.611322307E-2
3.889073097E1,1.586914062E-2,-2.708435059E-2,-2.990722656E-3,3.153309520E-2
3.889323341E1,1.266479492E-2,-3.134155273E-2,-1.922607422E-3,3.385832804E-2
3.889570534E1,1.159667969E-2,-2.815246582E-2,-8.697509766E-4,3.045982236E-2
3.889820778E1,7.339477539E-3,-1.963806152E-2,-1.922607422E-3,2.105273878E-2
3.890067970E1,-1.220703125E-4,-1.110839844E-2,1.266479492E-3,1.118102801E-2
3.890318214E1,-4.379272461E-3,6.103515625E-4,1.266479492E-3,4.599405029E-3
3.890568458E1,-8.636474609E-3,1.126098633E-2,1.983642578E-4,1.419288044E-2
3.890815651E1,-9.704589844E-3,2.084350586E-2,1.983642578E-4,2.299282821E-2
3.891062843E1,-1.289367676E-2,2.511596680E-2,1.983642578E-4,2.823292470E-2
3.891313087E1,-1.502990723E-2,2.937316895E-2,-8.697509766E-4,3.300663012E-2
3.891563332E1,-1.289367676E-2,2.511596680E-2,2.334594727E-3,2.832859017E-2
3.891810524E1,-8.636474609E-3,2.191162109E-2,2.334594727E-3,2.366766075E-2
3.892060768E1,-6.500244141E-3,1.446533203E-2,1.983642578E-4,1.585996069E-2
3.892307961E1,-1.220703125E-4,8.071899414E-3,1.983642578E-4,8.075259110E-3
3.892558205E1,3.082275391E-3,-4.577636719E-4,1.983642578E-4,3.122389717E-3
3.892805397E1,8.407592773E-3,-1.324462891E-2,1.266479492E-3,1.573886214E-2
3.893055641E1,1.054382324E-2,-1.963806152E-2,1.983642578E-4,2.229046920E-2
3.893305885E1,1.266479492E-2,-2.389526367E-2,-8.697509766E-4,2.705803251E-2
3.893553078E1,1.480102539E-2,-2.496337891E-2,-1.922607422E-3,2.908499713E-2
3.893803322E1,9.475708008E-3,-2.175903320E-2,1.983642578E-4,2.373360311E-2
3.894050514E1,5.218505859E-3,-1.536560059E-2,1.266479492E-3,1.627693015E-2
3.894300758E1,3.082275391E-3,-8.972167969E-3,1.983642578E-4,9.488918169E-3
3.894551003E1,9.460449219E-4,-1.525878906E-3,1.983642578E-4,1.806282317E-3
3.894798195E1,-5.447387695E-3,5.935668945E-3,-2.990722656E-3,8.593638376E-3
3.895045387E1,-9.704589844E-3,1.551818848E-2,-1.922607422E-3,1.840352295E-2
3.895295631E1,-1.077270508E-2,1.979064941E-2,-8.697509766E-4,2.254944447E-2
3.895542824E1,-1.182556152E-2,2.191162109E-2,1.983642578E-4,2.489984724E-2
3.895793068E1,-1.182556152E-2,2.404785156E-2,-1.922607422E-3,2.686707073E-2
3.896043312E1,-9.704589844E-3,2.511596680E-2,2.334594727E-3,2.702667543E-2
3.896290504E1,-7.568359375E-3,1.765441895E-2,2.334594727E-3,1.934964869E-2
3.896540749E1,-3.311157227E-3,8.071899414E-3,1.983642578E-4,8.726893531E-3
3.896787941E1,2.014160156E-3,-4.577636719E-4,1.983642578E-4,2.075027010E-3
3.897038185E1,5.218505859E-3,-1.004028320E-2,-2.990722656E-3,1.170403829E-2
3.897285378E1,8.407592773E-3,-1.536560059E-2,-1.922607422E-3,1.762060490E-2
3.897535622E1,8.407592773E-3,-1.856994629E-2,1.983642578E-4,2.038553089E-2
3.897782814E1,1.373291016E-2,-2.282714844E-2,1.983642578E-4,2.664039931E-2
3.898033058E1,1.054382324E-2,-2.175903320E-2,1.983642578E-4,2.417989005E-2
3.898280250E1,7.339477539E-3,-1.856994629E-2,-4.058837891E-3,2.037608895E-2
3.898530495E1,3.082275391E-3,-1.110839844E-2,1.266479492E-3,1.159745264E-2
3.898777687E1,-2.243041992E-3,-5.783081055E-3,2.334594727E-3,6.627638825E-3
3.899027931E1,-6.500244141E-3,6.103515625E-4,1.266479492E-3,6.650539318E-3
3.899278175E1,-5.447387695E-3,9.124755859E-3,1.983642578E-4,1.062894871E-2
3.899525368E1,-1.182556152E-2,1.658630371E-2,2.334594727E-3,2.050365111E-2
3.899775612E1,-1.077270508E-2,1.765441895E-2,-8.697509766E-4,2.069990700E-2
3.900022804E1,-8.636474609E-3,1.979064941E-2,1.983642578E-4,2.159393077E-2
3.900273048E1,-9.704589844E-3,1.765441895E-2,1.266479492E-3,2.018567667E-2
3.900520241E1,-7.568359375E-3,1.126098633E-2,-1.922607422E-3,1.370351400E-2
3.900770485E1,-2.243041992E-3,9.124755859E-3,-8.697509766E-4,9.436571074E-3
3.901017677E1,-1.220703125E-4,1.678466797E-3,2.334594727E-3,2.877930591E-3
3.901267921E1,3.082275391E-3,-4.714965820E-3,1.983642578E-4,5.636547937E-3
3.901518166E1,6.271362305E-3,-1.110839844E-2,-8.697509766E-4,1.278604582E-2
3.901765358E1,8.407592773E-3,-1.750183105E-2,-2.990722656E-3,1.964551166E-2
3.902015602E1,1.054382324E-2,-1.750183105E-2,-8.697509766E-4,2.045098447E-2
3.902265846E1,1.054382324E-2,-2.175903320E-2,1.266479492E-3,2.421222222E-2
3.902513039E1,7.339477539E-3,-1.963806152E-2,1.983642578E-4,2.096570388E-2
3.902760231E1,5.218505859E-3,-1.217651367E-2,1.266479492E-3,1.330805241E-2
3.903010475E1,4.150390625E-3,-5.783081055E-3,1.266479492E-3,7.230058031E-3
3.903260719E1,-1.220703125E-4,-2.578735352E-3,1.983642578E-4,2.589232619E-3
3.903507912E1,-7.568359375E-3,3.799438477E-3,1.983642578E-4,8.470840852E-3
3.903755104E1,-6.500244141E-3,1.446533203E-2,1.983642578E-4,1.585996069E-2
3.904005348E1,-8.636474609E-3,1.979064941E-2,-2.990722656E-3,2.179914952E-2
3.904255592E1,-8.636474609E-3,2.084350586E-2,-1.922607422E-3,2.264369337E-2
3.904502785E1,-8.636474609E-3,1.872253418E-2,2.334594727E-3,2.075023644E-2
3.904753029E1,-8.636474609E-3,1.551818848E-2,-8.697509766E-4,1.778086989E-2
3.905000221E1,-6.500244141E-3,1.339721680E-2,1.266479492E-3,1.494464995E-2
3.905250465E1,-2.243041992E-3,4.867553711E-3,-8.697509766E-4,5.429620914E-3
3.905497658E1,3.082275391E-3,-3.646850586E-3,1.983642578E-4,4.779046888E-3
3.905747902E1,6.271362305E-3,-4.714965820E-3,2.334594727E-3,8.186038137E-3
3.905995094E1,7.339477539E-3,-7.919311523E-3,-1.922607422E-3,1.096721682E-2
3.906245338E1,9.475708008E-3,-1.536560059E-2,1.983642578E-4,1.805353350E-2
3.906492531E1,9.475708008E-3,-1.750183105E-2,1.983642578E-4,1.990332839E-2
3.906742775E1,6.271362305E-3,-1.643371582E-2,-1.922607422E-3,1.769444602E-2
3.906993019E1,4.150390625E-3,-1.110839844E-2,-1.922607422E-3,1.201327089E-2
3.907243263E1,5.218505859E-3,-8.972167969E-3,1.266479492E-3,1.045641295E-2
3.907493507E1,2.014160156E-3,-4.714965820E-3,1.266479492E-3,5.281260657E-3
3.907740700E1,-3.311157227E-3,3.799438477E-3,1.983642578E-4,5.043693418E-3
3.907990944E1,-9.704589844E-3,9.124755859E-3,-1.922607422E-3,1.345870175E-2
3.908238136E1,-7.568359375E-3,1.232910156E-2,1.983642578E-4,1.446810828E-2
3.908488380E1,-9.704589844E-3,1.658630371E-2,1.266479492E-3,1.925846580E-2
3.908735573E1,-8.636474609E-3,1.872253418E-2,1.983642578E-4,2.061944054E-2
3.908985817E1,-6.500244141E-3,1.339721680E-2,-8.697509766E-4,1.491626825E-2
3.909233009E1,-3.311157227E-3,1.126098633E-2,1.983642578E-4,1.173937493E-2
3.909483253E1,-1.220703125E-4,5.935668945E-3,1.983642578E-4,5.940236979E-3
3.909733498E1,9.460449219E-4,6.103515625E-4,-8.697509766E-4,1.422672410E-3
3.909980690E1,4.150390625E-3,-4.714965820E-3,-8.697509766E-4,6.341380905E-3
3.910230934E1,5.218505859E-3,-7.919311523E-3,1.266479492E-3,9.568294974E-3
3.910478126E1,6.271362305E-3,-1.217651367E-2,-8.697509766E-4,1.372420989E-2
3.910728371E1,6.271362305E-3,-1.536560059E-2,-8.697509766E-4,1.661890891E-2
3.910978615E1,8.407592773E-3,-1.536560059E-2,1.266479492E-3,1.756112946E-2
3.911225807E1,8.407592773E-3,-1.429748535E-2,-1.922607422E-3,1.669736874E-2
3.911473000E1,4.150390625E-3,-1.110839844E-2,1.266479492E-3,1.192586385E-2
3.911723244E1,2.014160156E-3,-4.714965820E-3,-1.922607422E-3,5.475779682E-3
3.911970436E1,-1.174926758E-3,6.103515625E-4,-8.697509766E-4,1.584123946E-3
3.912220680E1,-4.379272461E-3,7.003784180E-3,1.983642578E-4,8.262588487E-3
3.912470924E1,-4.379272461E-3,1.339721680E-2,1.983642578E-4,1.409619784E-2
3.912721168E1,-4.379272461E-3,1.339721680E-2,1.983642578E-4,1.409619784E-2
3.912968361E1,-7.568359375E-3,1.551818848E-2,1.266479492E-3,1.731179389E-2
3.913218605E1,-7.568359375E-3,1.658630371E-2,1.983642578E-4,1.823252267E-2
3.913465797E1,-5.447387695E-3,1.019287109E-2,-8.697509766E-4,1.158987147E-2
3.913712990E1,-3.311157227E-3,8.071899414E-3,1.983642578E-4,8.726893531E-3
3.913963234E1,9.460449219E-4,2.746582031E-3,2.334594727E-3,3.726801093E-3
3.914210426E1,4.150390625E-3,-3.646850586E-3,-1.922607422E-3,5.849929985E-3
3.914460670E1,5.218505859E-3,-1.004028320E-2,-1.922607422E-3,1.147765261E-2
3.914707863E1,2.014160156E-3,-1.217651367E-2,-8.697509766E-4,1.237258231E-2
3.914958107E1,4.150390625E-3,-1.004028320E-2,1.983642578E-4,1.086611143E-2
3.915208351E1,8.407592773E-3,-1.324462891E-2,1.983642578E-4,1.568907771E-2
3.915455544E1,7.339477539E-3,-1.110839844E-2,1.266479492E-3,1.337416976E-2
3.915705788E1,6.271362305E-3,-1.110839844E-2,1.983642578E-4,1.275797199E-2
3.915952980E1,-1.174926758E-3,-8.972167969E-3,1.983642578E-4,9.050944665E-3
3.916203224E1,-3.311157227E-3,-2.578735352E-3,1.983642578E-4,4.201545736E-3
3.916450417E1,-4.379272461E-3,3.799438477E-3,-1.922607422E-3,6.108205901E-3
3.916700661E1,-3.311157227E-3,9.124755859E-3,1.983642578E-4,9.708979352E-3
3.916947853E1,-2.243041992E-3,1.339721680E-2,-8.697509766E-4,1.361150697E-2
3.917198097E1,-7.568359375E-3,1.765441895E-2,-2.990722656E-3,1.943972721E-2
3.917445290E1,-1.077270508E-2,1.658630371E-2,-8.697509766E-4,1.979679550E-2
3.917695534E1,-7.568359375E-3,1.019287109E-2,1.983642578E-4,1.269700883E-2
3.917945778E1,-4.379272461E-3,8.071899414E-3,-8.697509766E-4,9.224427039E-3
3.918192970E1,9.460449219E-4,4.867553711E-3,1.983642578E-4,4.962602997E-3
3.918443214E1,-1.174926758E-3,-4.577636719E-4,1.266479492E-3,1.787168366E-3
3.918690407E1,4.150390625E-3,-7.919311523E-3,-8.697509766E-4,8.983190085E-3
3.918940651E1,5.218505859E-3,-8.972167969E-3,1.266479492E-3,1.045641295E-2
3.919187843E1,9.475708008E-3,-1.324462891E-2,-8.697509766E-4,1.630845498E-2
3.919438087E1,6.271362305E-3,-1.004028320E-2,-1.922607422E-3,1.199306847E-2
3.919685280E1,4.150390625E-3,-1.110839844E-2,-8.697509766E-4,1.189027859E-2
3.919935524E1,2.014160156E-3,-1.004028320E-2,1.983642578E-4,1.024223981E-2
3.920182716E1,4.150390625E-3,-8.972167969E-3,-1.922607422E-3,1.007084702E-2
3.920432961E1,5.218505859E-3,-5.783081055E-3,1.266479492E-3,7.891818561E-3
3.920683205E1,-1.174926758E-3,6.103515625E-4,1.983642578E-4,1.338779405E-3
3.920930397E1,-6.500244141E-3,7.003784180E-3,1.983642578E-4,9.557484769E-3
3.921180641E1,-8.636474609E-3,1.126098633E-2,1.983642578E-4,1.419288044E-2
3.921427834E1,-9.704589844E-3,9.124755859E-3,-1.922607422E-3,1.345870175E-2
3.921678078E1,-6.500244141E-3,1.126098633E-2,-8.697509766E-4,1.303147934E-2
3.921925270E1,-4.379272461E-3,1.126098633E-2,1.266479492E-3,1.214873700E-2
3.922175514E1,-3.311157227E-3,8.071899414E-3,1.266479492E-3,8.816081478E-3
3.922422707E1,-1.220703125E-4,8.071899414E-3,1.266479492E-3,8.171562373E-3
3.922672951E1,-3.311157227E-3,6.103515625E-4,1.266479492E-3,3.597257499E-3
3.922923195E1,9.460449219E-4,-4.714965820E-3,1.266479492E-3,4.972914034E-3
3.923170387E1,7.339477539E-3,-7.919311523E-3,1.266479492E-3,1.087140266E-2
3.923420631E1,5.218505859E-3,-8.972167969E-3,2.334594727E-3,1.063874682E-2
3.923667824E1,7.339477539E-3,-1.217651367E-2,1.983642578E-4,1.421881725E-2
3.923918068E1,8.407592773E-3,-1.217651367E-2,1.266479492E-3,1.485123132E-2
3.924165260E1,3.082275391E-3,-1.110839844E-2,1.983642578E-4,1.152979990E-2
3.924415504E1,9.460449219E-4,-7.919311523E-3,2.334594727E-3,8.310284504E-3
3.924662697E1,9.460449219E-4,-4.714965820E-3,1.266479492E-3,4.972914034E-3
3.924912941E1,-2.243041992E-3,2.746582031E-3,1.983642578E-4,3.551661388E-3
3.925160133E1,-2.243041992E-3,7.003784180E-3,1.983642578E-4,7.356872881E-3
3.925410378E1,-3.311157227E-3,9.124755859E-3,1.983642578E-4,9.708979352E-3
3.925657570E1,-2.243041992E-3,8.071899414E-3,2.334594727E-3,8.696960967E-3
3.925907814E1,-7.568359375E-3,1.019287109E-2,1.983642578E-4,1.269700883E-2
3.926155006E1,-3.311157227E-3,1.019287109E-2,1.983642578E-4,1.071903595E-2
3.926405250E1,-2.243041992E-3,8.071899414E-3,1.983642578E-4,8.380104170E-3
3.926655495E1,-1.174926758E-3,3.799438477E-3,1.983642578E-4,3.981900803E-3
3.926905739E1,9.460449219E-4,6.103515625E-4,-1.922607422E-3,2.227992218E-3
3.927152931E1,2.014160156E-3,-1.525878906E-3,1.266479492E-3,2.826502764E-3
3.927400124E1,3.082275391E-3,-1.525878906E-3,-8.697509766E-4,3.547561808E-3
3.927650368E1,7.339477539E-3,-6.851196289E-3,-8.697509766E-4,1.007786128E-2
3.927897560E1,8.407592773E-3,-1.217651367E-2,-8.697509766E-4,1.482267075E-2
3.928147804E1,5.218505859E-3,-1.110839844E-2,1.983642578E-4,1.227471660E-2
3.928394997E1,5.218505859E-3,-1.004028320E-2,-1.922607422E-3,1.147765261E-2
3.928645241E1,5.218505859E-3,-8.972167969E-3,-1.922607422E-3,1.055599454E-2
3.928895485E1,2.014160156E-3,-5.783081055E-3,1.266479492E-3,6.253386117E-3
3.929142677E1,-1.174926758E-3,-1.525878906E-3,1.983642578E-4,1.936003022E-3
3.929392921E1,-3.311157227E-3,3.799438477E-3,-8.697509766E-4,5.114289949E-3
3.929640114E1,-3.311157227E-3,7.003784180E-3,-2.990722656E-3,8.304286665E-3
3.929890358E1,-4.379272461E-3,9.124755859E-3,-8.697509766E-4,1.015852664E-2
3.930137550E1,-5.447387695E-3,8.071899414E-3,1.983642578E-4,9.740068852E-3
3.930387794E1,-1.174926758E-3,7.003784180E-3,-1.922607422E-3,7.357300118E-3
3.930634987E1,-1.220703125E-4,7.003784180E-3,-8.697509766E-4,7.058637316E-3
3.930885231E1,-1.174926758E-3,4.867553711E-3,-2.990722656E-3,5.832491236E-3
3.931132423E1,-1.174926758E-3,2.746582031E-3,1.983642578E-4,2.993912844E-3
3.931382668E1,3.082275391E-3,-4.577636719E-4,-8.697509766E-4,3.235187154E-3
3.931629860E1,4.150390625E-3,-4.714965820E-3,-1.922607422E-3,6.569099202E-3
3.931880104E1,4.150390625E-3,-7.919311523E-3,2.334594727E-3,9.240755915E-3
3.932130348E1,5.218505859E-3,-6.851196289E-3,2.334594727E-3,8.923117534E-3
3.932377541E1,1.054382324E-2,-8.972167969E-3,1.983642578E-4,1.384598696E-2
3.932627785E1,6.271362305E-3,-7.919311523E-3,-8.697509766E-4,1.013912950E-2
3.932874977E1,4.150390625E-3,-7.919311523E-3,-8.697509766E-4,8.983190085E-3
3.933125221E1,2.014160156E-3,-6.851196289E-3,-1.922607422E-3,7.395414189E-3
3.933372414E1,2.014160156E-3,-3.646850586E-3,-8.697509766E-4,4.255916716E-3
3.933622658E1,-1.220703125E-4,2.746582031E-3,1.983642578E-4,2.756440167E-3
3.933869850E1,-4.379272461E-3,3.799438477E-3,1.983642578E-4,5.801129925E-3
3.934120094E1,-4.379272461E-3,4.867553711E-3,1.983642578E-4,6.550607208E-3
3.934370338E1,-3.311157227E-3,8.071899414E-3,1.266479492E-3,8.816081478E-3
3.934617531E1,-6.500244141E-3,1.126098633E-2,1.983642578E-4,1.300393538E-2
3.934867775E1,-4.379272461E-3,9.124755859E-3,1.266479492E-3,1.020015525E-2
3.935114967E1,-1.220703125E-4,7.003784180E-3,3.402709961E-3,7.787575301E-3
3.935365212E1,-3.311157227E-3,4.867553711E-3,1.266479492E-3,6.021695078E-3
3.935615456E1,-1.174926758E-3,2.746582031E-3,-1.922607422E-3,3.552546275E-3
3.935865700E1,3.082275391E-3,-1.525878906E-3,-1.922607422E-3,3.940196355E-3
3.936112892E1,6.271362305E-3,-6.851196289E-3,-1.922607422E-3,9.485003692E-3
3.936363136E1,5.218505859E-3,-7.919311523E-3,1.983642578E-4,9.486181887E-3
3.936610329E1,5.218505859E-3,-6.851196289E-3,1.983642578E-4,8.614583122E-3
3.936860573E1,5.218505859E-3,-7.919311523E-3,1.983642578E-4,9.486181887E-3
3.937110817E1,2.014160156E-3,-5.783081055E-3,-8.697509766E-4,6.185251360E-3
3.937358009E1,9.460449219E-4,-1.525878906E-3,1.983642578E-4,1.806282317E-3
3.937608253E1,-1.220703125E-4,-2.578735352E-3,2.334594727E-3,3.480676617E-3
3.937855446E1,-1.174926758E-3,-4.577636719E-4,3.402709961E-3,3.628833910E-3
3.938105690E1,-1.174926758E-3,1.678466797E-3,2.334594727E-3,3.106128814E-3
3.938352882E1,-3.311157227E-3,2.746582031E-3,1.266479492E-3,4.484578613E-3
3.938603126E1,-1.174926758E-3,7.003784180E-3,-1.922607422E-3,7.357300118E-3
3.938853371E1,-3.311157227E-3,5.935668945E-3,1.983642578E-4,6.799652667E-3
3.939100563E1,-2.243041992E-3,9.124755859E-3,1.983642578E-4,9.398497500E-3
3.939347755E1,-4.379272461E-3,8.071899414E-3,1.983642578E-4,9.185474175E-3
3.939598000E1,-3.311157227E-3,5.935668945E-3,1.983642578E-4,6.799652667E-3
3.939845192E1,-2.243041992E-3,3.799438477E-3,1.983642578E-4,4.416595804E-3
3.940095436E1,6.271362305E-3,1.232910156E-2,-8.697509766E-4,1.385976902E-2
3.940345680E1,2.226257324E-2,4.855346680E-2,1.983642578E-4,5.341442365E-2
3.940592873E1,8.407592773E-3,4.216003418E-2,1.983642578E-4,4.299064371E-2
3.940843117E1,4.150390625E-3,3.469848633E-2,-2.990722656E-3,3.507356722E-2
3.941090309E1,1.586914062E-2,8.071899414E-3,-4.058837891E-3,1.826086935E-2
3.941340553E1,2.758789062E-2,-3.028869629E-2,-8.697509766E-4,4.097869323E-2
3.941587746E1,2.651977539E-2,-6.649780273E-2,-8.697509766E-4,7.159617812E-2
3.941837990E1,2.545166016E-2,-9.419250488E-2,1.983642578E-4,9.757076575E-2
3.942085182E1,3.291320801E-2,-9.632873535E-2,2.334594727E-3,1.018231548E-1
3.942335426E1,1.799011230E-2,-8.035278320E-2,2.334594727E-3,8.237514335E-2
